epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
79,0.00045594519870355727,0.0003798458278179169,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
80,0.0004823245474603027,0.1376729826927185,4137,"44,44,44","4,4,4","0,0,0",44,44,44,4,4,4,0,0,0
81,0.0291912247993052,0.007544889196753502,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
82,0.005401984058413654,0.004322530381381512,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
83,0.0038061315424740313,0.003312936844304204,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
84,0.003035539874807,0.0026611285135149957,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
85,0.002430350126605481,0.002315454425290227,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
86,0.0021001033671200274,0.0018826240785419941,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
87,0.0015475559430662544,0.0015290172966197133,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
88,0.0013740805882960557,0.0013725811224430799,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
89,0.0011511667079292238,0.0011263635139912367,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
90,0.0009903745656833053,0.001226188238710165,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
91,0.0008762506222818047,0.000936692779418081,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
92,0.0007450565276201814,0.0006496119000948965,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
93,0.0005764850001782179,0.0011030278778634964,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
94,0.0006511998525355012,0.0012818213887512684,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
95,0.0005241658022394404,0.0005448950864374637,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
96,0.00043583129085600375,0.0005277375422883779,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
97,0.0004028952295426279,0.0006310990136116743,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
98,0.0003464569381205365,0.000422747754259035,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
99,0.0004167860086541623,0.0004800817973446101,4137,"44,44,44","0,0,0","0,0,0",44,44,44,0,0,0,0,0,0
100,0.0004380565033759922,0.19276177966594696,3441,"40,40,40","4,4,4","0,0,0",40,40,40,4,4,4,0,0,0
101,0.03735289789903909,0.008948913790285588,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
102,0.0032679650507867336,0.0019964969279244542,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
103,0.0017653568863868713,0.001717486198991537,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
104,0.0013901655621826649,0.0012164169419556857,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
105,0.0010808903355151414,0.0009862928306683897,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
106,0.0008367721777409315,0.0008281929926015437,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
107,0.0007471608724445105,0.000970615389291197,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
108,0.0006863904230296612,0.0006698697288520635,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
109,0.0005725731021491811,0.0005473004854284227,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
110,0.0005261469539254904,0.0006856165695935488,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
111,0.0005197265270166099,0.0008308968991041183,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
112,0.0004981036705896259,0.0004991505136713386,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
113,0.0004226142999716103,0.0004980227642226964,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
114,0.0003958722572773695,0.0004189373485278338,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
115,0.00038563800379633905,0.00041552031738683584,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
116,0.00035985388555563987,0.0003756172365974635,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
117,0.0003487544612493366,0.0003385152285918593,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
118,0.00030972349881194534,0.000374472294235602,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
119,0.000282244056428317,0.0004008189996238798,3441,"40,40,40","0,0,0","0,0,0",40,40,40,0,0,0,0,0,0
120,0.00029362680055201054,0.11903738343715668,2809,"36,36,36","4,4,4","0,0,0",36,36,36,4,4,4,0,0,0
121,0.024726739628612996,0.00606596127897501,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
122,0.0032742006946355103,0.0026471647955477236,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
123,0.0017687210135161877,0.0015747742308303714,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
124,0.001387325144931674,0.0014181890403851868,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
125,0.0010642810734920204,0.0009003882133401931,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
126,0.0007641597379930317,0.0018003083877265453,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
127,0.0007625463095493614,0.0008472535153850913,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
128,0.0006490821285173297,0.0007425210126675665,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
129,0.0006364868366159498,0.0009400046020746232,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
130,0.0005772222121944651,0.0007708299597725272,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
131,0.00048479439205257224,0.00036365036689676343,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
132,0.00039522450403310357,0.0006265290011651814,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
133,0.0004672980194911361,0.00041545231570489703,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
134,0.00032253364897333087,0.00040092798601835966,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
135,0.00033657767409458756,0.0004646857804618776,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
136,0.0003409282854292542,0.0004339334440883249,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
137,0.00032431233674287793,0.0004349668819922954,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
138,0.00037916239076294007,0.0013651037672534586,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
139,0.0005143653002567589,0.00042478195996955036,2809,"36,36,36","0,0,0","0,0,0",36,36,36,0,0,0,0,0,0
140,0.0004119618314318359,0.4756840400695801,2377,"33,33,33","3,3,3","0,0,0",33,33,33,3,3,3,0,0,0
141,0.0698398659825325,0.014026689305901528,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
142,0.008059020574763417,0.00503255395963788,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
143,0.003506392378732562,0.002629044197499752,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
144,0.002077909979224205,0.0018422309793531895,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
145,0.001516969543788582,0.0014454689947888254,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
146,0.0011965368380770088,0.0010980627103708684,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
147,0.001009398301318288,0.0009491662634536624,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
148,0.0008643949111923576,0.0007999843978323042,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
149,0.0007523541390895844,0.0008303500013425946,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
150,0.0007011656168848276,0.0006461515119299293,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
151,0.000582790101878345,0.0008368276180699467,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
152,0.000551986176520586,0.0007408713777549565,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
153,0.0005065802036784589,0.000483260806882754,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
154,0.00047667619632557037,0.0005085161314345896,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
155,0.0004619683377910405,0.00042429232178255914,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
156,0.0003883951062336564,0.0004323738405946642,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
157,0.0003902670927811414,0.0003709443698171526,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
158,0.0003514754831325263,0.0004241499893832952,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
159,0.00034832255579531193,0.0004451783737167716,2377,"33,33,33","0,0,0","0,0,0",33,33,33,0,0,0,0,0,0
160,0.00033703907039016486,0.15316133856773376,1981,"30,30,30","3,3,3","0,0,0",30,30,30,3,3,3,0,0,0
161,0.024885446586087347,0.004859788680449128,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
162,0.002837185682589188,0.001819597141817212,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
163,0.0013894539687782526,0.001180475709028542,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
164,0.0010504248766228556,0.0009088416080921889,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
165,0.0008620487845502794,0.0008417251859791577,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
166,0.000756543947942555,0.0006825665603391826,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
167,0.0006244876243174076,0.0006314320298843086,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
168,0.0005781095638871193,0.0006556968404911459,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
169,0.00053903788770549,0.0005423685661517084,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
170,0.00047894746717065575,0.0005577101977542043,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
171,0.00047639236622489987,0.0004908175833988935,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
172,0.00040463386261835695,0.0006275989408604801,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
173,0.00041693309247493746,0.0006707725403830409,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
174,0.0004508980726823211,0.00039524815836921337,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
175,0.0003409282251726836,0.000374834330054,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
176,0.0003560823921114206,0.0004108323242980987,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
177,0.0003926458653062582,0.0003249539355747402,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
178,0.00034647774319164455,0.00037492634868249296,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
179,0.0003442304676864296,0.0006381197571754455,1981,"30,30,30","0,0,0","0,0,0",30,30,30,0,0,0,0,0,0
