epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
93,0.00038055205438286067,0.0010733324568718671,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
94,0.0005481613535899669,0.00036574868368916214,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
95,0.00037455252530053257,0.000809051439166069,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
96,0.0006815675441175699,0.002283431310206652,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
97,0.0006840393256396056,0.0005083361105062068,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
98,0.0004041633709333837,0.0011908051501959562,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
99,0.0004203711375128478,0.00043738895026035606,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
100,0.00031161110362154434,0.09900817877054215,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
101,0.019338611913472414,0.002334615120664239,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
102,0.0013261865746229888,0.0012821229780092835,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
103,0.000782047823863104,0.0006451702332124114,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
104,0.0005885286370292306,0.0005816263747401535,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
105,0.000494962516054511,0.0007038486921228469,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
106,0.0004810237275902182,0.00047633320395834745,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
107,0.00032094334149733184,0.00031838937872089447,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
108,0.00028010938223451375,0.0003166170816402882,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
109,0.000240749839739874,0.0004524075563531369,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
110,0.0002629488710779697,0.0002617090584244579,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
111,0.0002533335936255753,0.00040640530246309936,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
112,0.00023343298872932793,0.0007097465908154846,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
113,0.00030157701626885684,0.0006985548483207822,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
114,0.0002403076344402507,0.00022694072464946656,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
115,0.0001688633412355557,0.00021780218044295906,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
116,0.00015587194147519766,0.0005624575987458229,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
117,0.00024349124897271395,0.0009919789643026888,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
118,0.0004142771969898604,0.00031670669245067984,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
119,0.0001955767297768034,0.00016001488419715315,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
120,0.00021550217408221214,0.05526950961351395,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
121,0.024894200369156898,0.0034606578759849072,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
122,0.0016877311865799128,0.0009890035809949041,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
123,0.0007105755339376628,0.0007217405233532191,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
124,0.0005384658147580922,0.0006644109943881631,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
125,0.0004161448230035603,0.0005384034188464284,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
126,0.00037251283042132857,0.0014561481336131691,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
127,0.0008175196575932205,0.0005429743281565606,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
128,0.0003453935585916042,0.0004486685551237315,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
129,0.0003571947345044464,0.00024689473444595934,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
130,0.00022999595252331346,0.00027499053301289675,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
131,0.0002114445232320577,0.00028919703373685477,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
132,0.00024604508591582997,0.0001870077350176871,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
133,0.00020393402631161734,0.00021701930870767682,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
134,0.00018566688552964478,0.000552752373740077,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
135,0.00027318611862137913,0.00017171160248108207,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
136,0.00020277363481000066,0.00029513359442353247,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
137,0.00022007861689198762,0.00017284735071007161,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
138,0.00018209651487413793,0.00032755452510900795,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
139,0.00016493630970362575,0.0005309594892896712,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
140,0.00024097476704628207,0.038240105122327804,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
141,0.01717865964565426,0.0016180255375802517,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
142,0.0007514880093745887,0.0005108691398054362,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
143,0.00040733041752828285,0.0004116411623544991,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
144,0.0003832206441089511,0.0004562793141230941,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
145,0.0003350035788374953,0.0004212504322640598,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
146,0.0003058891986613162,0.00044359575887210667,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
147,0.0003494106908328831,0.0005408161501400172,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
148,0.0002773591978242621,0.0006028772196732461,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
149,0.00037078403496416284,0.0004765885565429926,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
150,0.00027102348007028925,0.000414461316075176,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
151,0.0002316578892059624,0.0002535656889667735,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
152,0.00020185396107845008,0.0002497530686669052,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
153,0.00021593806557357312,0.000769483894109726,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
